date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:49:05	14693/14693	---MCZ	200	added ('OK')	image/svg+xml	date:Tue,%2023%20Jan%202024%2013:49:04%20GMT	https://www.shipito.com/fr/imgs/business/fulfill/forklift.svg	D:/shipito/shipito/www.shipito.com/fr/imgs/business/fulfill/IntergratedFulfillment_2.svg	(from https://www.shipito.com/fr/shipito-for-business/fulfillment)
14:49:06	156155/156155	---MCZ	200	added ('OK')	image/svg+xml	date:Tue,%2023%20Jan%202024%2013:49:05%20GMT	https://www.shipito.com/fr/imgs/business/fulfill/earth.svg	D:/shipito/shipito/www.shipito.com/fr/imgs/business/fulfill/IntergratedFulfillment_6.svg	(from https://www.shipito.com/fr/shipito-for-business/fulfillment)
14:49:07	13535/13535	---MCZ	200	added ('OK')	image/svg+xml	date:Tue,%2023%20Jan%202024%2013:49:05%20GMT	https://www.shipito.com/fr/imgs/business/fulfill/carrybox.svg	D:/shipito/shipito/www.shipito.com/fr/imgs/business/fulfill/IntergratedFulfillment_3.svg	(from https://www.shipito.com/fr/shipito-for-business/fulfillment)
14:49:07	14133/14133	---MCZ	200	added ('OK')	image/svg+xml	date:Tue,%2023%20Jan%202024%2013:49:06%20GMT	https://www.shipito.com/fr/imgs/business/fulfill/inventory.svg	D:/shipito/shipito/www.shipito.com/fr/imgs/business/fulfill/IntergratedFulfillment_5.svg	(from https://www.shipito.com/fr/shipito-for-business/fulfillment)
14:49:08	3658/3658	---MCZ	200	added ('OK')	image/svg+xml	date:Tue,%2023%20Jan%202024%2013:49:06%20GMT	https://www.shipito.com/fr/imgs/business/fulfill/package.svg	D:/shipito/shipito/www.shipito.com/fr/imgs/business/fulfill/IntergratedFulfillment_4.svg	(from https://www.shipito.com/fr/shipito-for-business/fulfillment)
14:49:09	6959/6959	---MCZ	200	added ('OK')	image/svg+xml	date:Tue,%2023%20Jan%202024%2013:49:08%20GMT	https://www.shipito.com/fr/imgs/business/fulfill/automated.svg	D:/shipito/shipito/www.shipito.com/fr/imgs/business/fulfill/OrderFulfillmentAutomated.svg	(from https://www.shipito.com/fr/shipito-for-business/fulfillment)
14:49:09	254174/254174	---MCZ	200	added ('OK')	image/svg+xml	date:Tue,%2023%20Jan%202024%2013:49:07%20GMT	https://www.shipito.com/fr/imgs/business/fulfill/securesto.svg	D:/shipito/shipito/www.shipito.com/fr/imgs/business/fulfill/SecureWarehouseStorage.svg	(from https://www.shipito.com/fr/shipito-for-business/fulfillment)
14:49:09	207614/207614	---M--	200	added ('OK')	image/jpeg	etag:ffda4fb72accb8f9d93cc21d86b80c15	https://www.shipito.com/fr/imgs/business/fulfill/bannerm.jpg	D:/shipito/shipito/www.shipito.com/fr/imgs/business/fulfill/FulfillmentBanner_Mobile.jpg	(from https://www.shipito.com/fr/shipito-for-business/fulfillment)
14:49:10	0/-1	---M--	301	error ('')			https://www.shipito.com/fr/shipito-forwarding-service	D:/shipito/shipito/www.shipito.com/fr/shipito-forwarding-service.24b.delayed	(from https://www.shipito.com/fr/shipito-for-business/fulfillment)
14:49:10	0/-1	---M--	301	error ('')			https://www.shipito.com/fr/blog	D:/shipito/shipito/www.shipito.com/fr/blog.24c.delayed	(from https://www.shipito.com/fr/shipito-for-business/fulfillment)
14:49:10	0/-1	---M--	301	error ('')			https://www.shipito.com/fr/blog	D:/shipito/shipito/www.shipito.com/fr/blog.24d.delayed	(from https://www.shipito.com/fr/shipito-for-business/api)
14:49:10	0/-1	---M--	301	error ('')			https://www.shipito.com/fr/shipito-forwarding-service	D:/shipito/shipito/www.shipito.com/fr/shipito-forwarding-service.24e.delayed	(from https://www.shipito.com/fr/shipito-for-business/api)
14:49:10	0/-1	---M--	301	error ('')			https://www.shipito.com/fr/blog	D:/shipito/shipito/www.shipito.com/fr/blog.24f.delayed	(from https://www.shipito.com/fr/shipito-for-business/api)
14:49:10	671/671	---MCZ	200	added ('OK')	image/svg+xml	date:Tue,%2023%20Jan%202024%2013:49:09%20GMT	https://www.shipito.com/fr/imgs/business/fulfill/checkmark.svg	D:/shipito/shipito/www.shipito.com/fr/imgs/business/fulfill/WhiteCheckedCircle.svg	(from https://www.shipito.com/fr/shipito-for-business/fulfillment)
14:49:11	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2023%20Jan%202024%2013:49:10%20GMT	https://www.shipito.com/fr/newsroom	D:/shipito/shipito/www.shipito.com/fr/newsroom	(from https://www.shipito.com/fr/shipito-for-business/api)
14:49:13	57035/57035	---MCZ	200	added ('OK')	image/svg+xml	date:Tue,%2023%20Jan%202024%2013:49:11%20GMT	https://www.shipito.com/fr/imgs/business/api/banner.svg	D:/shipito/shipito/www.shipito.com/fr/imgs/business/api/API_Header.svg	(from https://www.shipito.com/fr/shipito-for-business/api)
14:49:14	0/0	---M--	302	error ('Found')	text/html	date:Tue,%2023%20Jan%202024%2013:49:13%20GMT	https://www.shipito.com/ShipitoIntl/en/imgs/home/videothumb.png	D:/shipito/shipito/www.shipito.com/ShipitoIntl/en/imgs/home/videothumb.png	(from https://www.shipito.com/fr/shipito-for-business/api)
14:49:14	13551/13551	---M--	200	added ('OK')	image/png	etag:202fde79fa2ba677ce42c4f5a91ffaf4	https://www.shipito.com/en/imgs/home/videothumb.png	D:/shipito/shipito/www.shipito.com/en/imgs/home/Video_Icon.png	(from https://www.shipito.com/fr/shipito-for-business/api)
14:49:20	2354/2354	---MCZ	200	added ('OK')	image/svg+xml	date:Tue,%2023%20Jan%202024%2013:49:18%20GMT	https://www.shipito.com/fr/imgs/landing/verishop/order.svg	D:/shipito/shipito/www.shipito.com/fr/imgs/landing/verishop/Verishop_OrderPlaced.svg	(from https://www.shipito.com/fr/shipito-for-business/api)
14:49:21	1206/1206	---MCZ	200	added ('OK')	image/svg+xml	date:Tue,%2023%20Jan%202024%2013:49:19%20GMT	https://www.shipito.com/fr/imgs/landing/verishop/line.svg	D:/shipito/shipito/www.shipito.com/fr/imgs/landing/verishop/Verishop_Workflow1.svg	(from https://www.shipito.com/fr/shipito-for-business/api)
14:49:23	1951/1951	---MCZ	200	added ('OK')	image/svg+xml	date:Tue,%2023%20Jan%202024%2013:49:21%20GMT	https://www.shipito.com/fr/imgs/landing/verishop/apicall.svg	D:/shipito/shipito/www.shipito.com/fr/imgs/landing/verishop/Verishop_Info.svg	(from https://www.shipito.com/fr/shipito-for-business/api)
14:49:24	231437/231437	---M--	200	added ('OK')	image/jpeg	etag:47a55dbc980ee8a8e043b3d1fdcd42eb	https://www.shipito.com/fr/imgs/business/api/one.jpg	D:/shipito/shipito/www.shipito.com/fr/imgs/business/api/API1.jpg	(from https://www.shipito.com/fr/shipito-for-business/api)
14:49:25	2379/2379	---MCZ	200	added ('OK')	image/svg+xml	date:Tue,%2023%20Jan%202024%2013:49:23%20GMT	https://www.shipito.com/fr/imgs/landing/verishop/splitline.svg	D:/shipito/shipito/www.shipito.com/fr/imgs/landing/verishop/Verishop_Workflow2.svg	(from https://www.shipito.com/fr/shipito-for-business/api)
14:49:25	831/831	---MCZ	200	added ('OK')	image/svg+xml	date:Tue,%2023%20Jan%202024%2013:49:24%20GMT	https://www.shipito.com/fr/imgs/landing/verishop/standard.svg	D:/shipito/shipito/www.shipito.com/fr/imgs/landing/verishop/Verishop_StandardFulfillment.svg	(from https://www.shipito.com/fr/shipito-for-business/api)
14:49:25	5893/5893	---MCZ	200	added ('OK')	image/svg+xml	date:Tue,%2023%20Jan%202024%2013:49:24%20GMT	https://www.shipito.com/fr/imgs/landing/verishop/pickpack.svg	D:/shipito/shipito/www.shipito.com/fr/imgs/landing/verishop/Verishop_Pick&Pack.svg	(from https://www.shipito.com/fr/shipito-for-business/api)
14:49:26	632567/632567	---M--	200	added ('OK')	image/jpeg	etag:255ce25ca974d4cbaa4f2863ee63d154	https://www.shipito.com/fr/imgs/business/api/two.jpg	D:/shipito/shipito/www.shipito.com/fr/imgs/business/api/API2.jpg	(from https://www.shipito.com/fr/shipito-for-business/api)
14:49:26	6801/6801	---MCZ	200	added ('OK')	image/svg+xml	date:Tue,%2023%20Jan%202024%2013:49:25%20GMT	https://www.shipito.com/fr/imgs/landing/verishop/xsplit.svg	D:/shipito/shipito/www.shipito.com/fr/imgs/landing/verishop/Verishop_Workflow3.svg	(from https://www.shipito.com/fr/shipito-for-business/api)
14:49:27	1081/1081	---MCZ	200	added ('OK')	image/svg+xml	date:Tue,%2023%20Jan%202024%2013:49:25%20GMT	https://www.shipito.com/fr/imgs/landing/verishop/reviews.svg	D:/shipito/shipito/www.shipito.com/fr/imgs/landing/verishop/Verishop_Reviews.svg	(from https://www.shipito.com/fr/shipito-for-business/api)
14:49:27	0/-1	---M--	301	error ('')			https://www.shipito.com/fr/shipito-forwarding-service	D:/shipito/shipito/www.shipito.com/fr/shipito-forwarding-service.260.delayed	(from https://www.shipito.com/fr/shipito-for-business/api)
14:49:27	0/-1	---M--	301	error ('')			https://www.shipito.com/fr/blog	D:/shipito/shipito/www.shipito.com/fr/blog.261.delayed	(from https://www.shipito.com/fr/shipito-for-business/api)
14:49:27	0/-1	---M--	301	error ('')			https://www.shipito.com/fr/blog	D:/shipito/shipito/www.shipito.com/fr/blog.262.delayed	(from https://www.shipito.com/fr/help/faq/getting-started)
14:49:27	0/-1	---M--	301	error ('')			https://www.shipito.com/fr/shipito-forwarding-service	D:/shipito/shipito/www.shipito.com/fr/shipito-forwarding-service.263.delayed	(from https://www.shipito.com/fr/help/faq/getting-started)
14:49:27	0/-1	---M--	301	error ('')			https://www.shipito.com/fr/blog	D:/shipito/shipito/www.shipito.com/fr/blog.264.delayed	(from https://www.shipito.com/fr/help/faq/getting-started)
14:49:27	1512/1512	---MCZ	200	added ('OK')	image/svg+xml	date:Tue,%2023%20Jan%202024%2013:49:26%20GMT	https://www.shipito.com/fr/imgs/landing/verishop/returns.svg	D:/shipito/shipito/www.shipito.com/fr/imgs/landing/verishop/Verishop_Return.svg	(from https://www.shipito.com/fr/shipito-for-business/api)
14:49:28	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2023%20Jan%202024%2013:49:26%20GMT	https://www.shipito.com/fr/newsroom	D:/shipito/shipito/www.shipito.com/fr/newsroom	(from https://www.shipito.com/fr/help/faq/getting-started)
14:49:28	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2023%20Jan%202024%2013:49:27%20GMT	https://www.shipito.com/fr/faq	D:/shipito/shipito/www.shipito.com/fr/faq	(from https://www.shipito.com/fr/help/faq/getting-started)
14:49:29	67763/67763	---MCZ	200	added ('OK')	text/html	date:Tue,%2023%20Jan%202024%2013:49:28%20GMT	https://www.shipito.com/fr/form-1583/instructions-1583	D:/shipito/shipito/www.shipito.com/fr/form-1583/instructions-1583.html	(from https://www.shipito.com/fr/help/faq/getting-started)
14:49:30	0/-1	---M--	301	error ('')			https://www.shipito.com/fr/shipito-forwarding-service	D:/shipito/shipito/www.shipito.com/fr/shipito-forwarding-service.269.delayed	(from https://www.shipito.com/fr/help/faq/getting-started)
14:49:30	0/-1	---M--	301	error ('')			https://www.shipito.com/fr/blog	D:/shipito/shipito/www.shipito.com/fr/blog.26a.delayed	(from https://www.shipito.com/fr/help/faq/getting-started)
14:49:30	0/-1	---M--	301	error ('')			https://www.shipito.com/fr/blog	D:/shipito/shipito/www.shipito.com/fr/blog.26b.delayed	(from https://www.shipito.com/fr/help/faq/packages)
14:49:30	0/-1	---M--	301	error ('')			https://www.shipito.com/fr/shipito-forwarding-service	D:/shipito/shipito/www.shipito.com/fr/shipito-forwarding-service.26c.delayed	(from https://www.shipito.com/fr/help/faq/packages)
14:49:30	0/-1	---M--	301	error ('')			https://www.shipito.com/fr/blog	D:/shipito/shipito/www.shipito.com/fr/blog.26d.delayed	(from https://www.shipito.com/fr/help/faq/packages)
14:49:31	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2023%20Jan%202024%2013:49:30%20GMT	https://www.shipito.com/fr/newsroom	D:/shipito/shipito/www.shipito.com/fr/newsroom	(from https://www.shipito.com/fr/help/faq/packages)
14:49:31	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2023%20Jan%202024%2013:49:30%20GMT	https://www.shipito.com/fr/faq	D:/shipito/shipito/www.shipito.com/fr/faq	(from https://www.shipito.com/fr/help/faq/packages)
14:49:31	0/-1	---M--	301	error ('')			https://www.shipito.com/fr/shipito-forwarding-service	D:/shipito/shipito/www.shipito.com/fr/shipito-forwarding-service.270.delayed	(from https://www.shipito.com/fr/help/faq/packages)
14:49:31	0/-1	---M--	301	error ('')			https://www.shipito.com/fr/blog	D:/shipito/shipito/www.shipito.com/fr/blog.271.delayed	(from https://www.shipito.com/fr/help/faq/packages)
14:49:31	0/-1	---M--	301	error ('')			https://www.shipito.com/fr/blog	D:/shipito/shipito/www.shipito.com/fr/blog.272.delayed	(from https://www.shipito.com/fr/help/faq/account-navigation)
14:49:31	0/-1	---M--	301	error ('')			https://www.shipito.com/fr/shipito-forwarding-service	D:/shipito/shipito/www.shipito.com/fr/shipito-forwarding-service.273.delayed	(from https://www.shipito.com/fr/help/faq/account-navigation)
14:49:31	0/-1	---M--	301	error ('')			https://www.shipito.com/fr/blog	D:/shipito/shipito/www.shipito.com/fr/blog.274.delayed	(from https://www.shipito.com/fr/help/faq/account-navigation)
14:49:32	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2023%20Jan%202024%2013:49:31%20GMT	https://www.shipito.com/fr/newsroom	D:/shipito/shipito/www.shipito.com/fr/newsroom	(from https://www.shipito.com/fr/help/faq/account-navigation)
14:49:32	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2023%20Jan%202024%2013:49:31%20GMT	https://www.shipito.com/fr/faq	D:/shipito/shipito/www.shipito.com/fr/faq	(from https://www.shipito.com/fr/help/faq/account-navigation)
14:49:34	277192/277192	---M--	200	added ('OK')	image/png	etag:154ea4697893248771ef7773cf248677	https://www.shipito.com/fr/imgs/help/81.jpg	D:/shipito/shipito/www.shipito.com/fr/imgs/help/Shipito_address_81.png	(from https://www.shipito.com/fr/help/faq/getting-started)
14:49:42	369746/369746	---M--	200	added ('OK')	image/	etag:505fd94ec815245440fff42c7d018592	https://www.shipito.com/fr/imgs/ManageMyBillingAndShip.png	D:/shipito/shipito/www.shipito.com/fr/imgs/Where-do-I-manage-my-billing-and-shipping-addresse	(from https://www.shipito.com/fr/help/faq/account-navigation)
14:49:46	346191/346191	---M--	200	added ('OK')	image/png	etag:4d6901cd26dd1d11f32a6e5a6af4abb0	https://www.shipito.com/fr/imgs/FindMyShipitoAddress.png	D:/shipito/shipito/www.shipito.com/fr/imgs/Where-do-I-find-my-shipito-address-French.png	(from https://www.shipito.com/fr/help/faq/account-navigation)
14:49:51	323130/323130	---M--	200	added ('OK')	image/	etag:71a1ac8c0b6fb85f97ca5518cb442701	https://www.shipito.com/fr/imgs/CanIReceivePackagesUnder.png	D:/shipito/shipito/www.shipito.com/fr/imgs/Can-I-receive-packages-under-another-name-French2	(from https://www.shipito.com/fr/help/faq/account-navigation)
14:49:52	321552/321552	---M--	200	added ('OK')	image/	etag:d7b1ed8fb20d874ebb53b4a15f8c0b80	https://www.shipito.com/fr/imgs/ChangeMyAccountMembership.png	D:/shipito/shipito/www.shipito.com/fr/imgs/How-can-I-change-my-account-membership-plan-French	(from https://www.shipito.com/fr/help/faq/account-navigation)
14:49:53	822155/822155	---M--	200	added ('OK')	image/jpeg	etag:1b1cc46ff0619874cb4ad5f57ac35f9c	https://www.shipito.com/fr/imgs/business/api/three.jpg	D:/shipito/shipito/www.shipito.com/fr/imgs/business/api/API3.jpg	(from https://www.shipito.com/fr/shipito-for-business/api)
14:50:03	497529/497529	---M--	200	added ('OK')	image/png	etag:e943291347ac78845b28723f6b8d7b23	https://www.shipito.com/fr/imgs/HowCanICancelMyAccount.png	D:/shipito/shipito/www.shipito.com/fr/imgs/How-can-I-cancel-my-account-French2.png	(from https://www.shipito.com/fr/help/faq/account-navigation)
14:50:03	0/-1	---M--	301	error ('')			https://www.shipito.com/fr/shipito-forwarding-service	D:/shipito/shipito/www.shipito.com/fr/shipito-forwarding-service.27f.delayed	(from https://www.shipito.com/fr/help/faq/account-navigation)
14:50:03	0/-1	---M--	301	error ('')			https://www.shipito.com/fr/blog	D:/shipito/shipito/www.shipito.com/fr/blog.280.delayed	(from https://www.shipito.com/fr/help/faq/account-navigation)
14:50:04	0/-1	---M--	301	error ('')			https://www.shipito.com/fr/blog	D:/shipito/shipito/www.shipito.com/fr/blog.281.delayed	(from https://www.shipito.com/fr/help/faq/carrier-tracking)
14:50:04	0/-1	---M--	301	error ('')			https://www.shipito.com/fr/shipito-forwarding-service	D:/shipito/shipito/www.shipito.com/fr/shipito-forwarding-service.282.delayed	(from https://www.shipito.com/fr/help/faq/carrier-tracking)
14:50:04	0/-1	---M--	301	error ('')			https://www.shipito.com/fr/blog	D:/shipito/shipito/www.shipito.com/fr/blog.283.delayed	(from https://www.shipito.com/fr/help/faq/carrier-tracking)
14:50:04	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2023%20Jan%202024%2013:50:03%20GMT	https://www.shipito.com/fr/newsroom	D:/shipito/shipito/www.shipito.com/fr/newsroom	(from https://www.shipito.com/fr/help/faq/carrier-tracking)
14:50:05	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2023%20Jan%202024%2013:50:03%20GMT	https://www.shipito.com/fr/faq	D:/shipito/shipito/www.shipito.com/fr/faq	(from https://www.shipito.com/fr/help/faq/carrier-tracking)
14:50:11	632539/632539	---M--	200	added ('OK')	image/png	etag:742feab85ddf4bf9f9024c42e5b30fc1	https://www.shipito.com/fr/imgs/HowDoIViewMySupportTickets.png	D:/shipito/shipito/www.shipito.com/fr/imgs/How-do-I-view-my-support-tickets-French.png	(from https://www.shipito.com/fr/help/faq/account-navigation)
14:50:12	610819/610819	---M--	200	added ('OK')	image/png	etag:2e182394209eeeeb5b12290307c15526	https://www.shipito.com/fr/imgs/HowDoIOpenASupportTicket.png	D:/shipito/shipito/www.shipito.com/fr/imgs/How-do-I-open-a-support-ticket-French.png	(from https://www.shipito.com/fr/help/faq/account-navigation)
14:50:15	213371/213371	---M--	200	added ('OK')	image/png	etag:f95b904bd640d055a3a7a538fa72ea0c	https://www.shipito.com/fr/imgs/TheShippingMethodIWantToUs.png	D:/shipito/shipito/www.shipito.com/fr/imgs/The-shipping-method-I-want-to-use-French.png	(from https://www.shipito.com/fr/help/faq/carrier-tracking)
14:50:15	260354/260354	---M--	200	added ('OK')	image/png	etag:f8ebb4a53098bef41491424e69c9bfa7	https://www.shipito.com/fr/imgs/HowCanIFindMyTrackingNumbe.png	D:/shipito/shipito/www.shipito.com/fr/imgs/How-can-I-find-my-tracking-number-French.png	(from https://www.shipito.com/fr/help/faq/carrier-tracking)
14:50:17	132753/132753	---MCZ	200	added ('OK')	text/html	date:Tue,%2023%20Jan%202024%2013:50:16%20GMT	https://www.shipito.com/fr/ship-perfume	D:/shipito/shipito/www.shipito.com/fr/ship-perfume.html	(from https://www.shipito.com/fr/help/faq/carrier-tracking)
14:50:17	537228/537228	---M--	200	added ('OK')	image/jpeg	etag:c1daffeafce34fe3736d446e5627e607	https://www.shipito.com/fr/imgs/HowDoIChangeMyShipitoAddre.png	D:/shipito/shipito/www.shipito.com/fr/imgs/How-do-I-change-my-Shipito-address-FrenchREV.jpg	(from https://www.shipito.com/fr/help/faq/account-navigation)
14:50:20	0/-1	---M--	301	error ('')			https://www.shipito.com/fr/shipito-forwarding-service	D:/shipito/shipito/www.shipito.com/fr/shipito-forwarding-service.28c.delayed	(from https://www.shipito.com/fr/help/faq/carrier-tracking)
14:50:20	0/-1	---M--	301	error ('')			https://www.shipito.com/fr/blog	D:/shipito/shipito/www.shipito.com/fr/blog.28d.delayed	(from https://www.shipito.com/fr/help/faq/carrier-tracking)
14:50:22	0/-1	---M--	301	error ('')			https://www.shipito.com/fr/blog	D:/shipito/shipito/www.shipito.com/fr/blog.28e.delayed	(from https://www.shipito.com/fr/help/faq/customs)
14:50:22	0/-1	---M--	301	error ('')			https://www.shipito.com/fr/shipito-forwarding-service	D:/shipito/shipito/www.shipito.com/fr/shipito-forwarding-service.28f.delayed	(from https://www.shipito.com/fr/help/faq/customs)
14:50:22	0/-1	---M--	301	error ('')			https://www.shipito.com/fr/blog	D:/shipito/shipito/www.shipito.com/fr/blog.290.delayed	(from https://www.shipito.com/fr/help/faq/customs)
14:50:24	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2023%20Jan%202024%2013:50:23%20GMT	https://www.shipito.com/fr/newsroom	D:/shipito/shipito/www.shipito.com/fr/newsroom.291.delayed	(from https://www.shipito.com/fr/help/faq/customs)
14:50:24	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2023%20Jan%202024%2013:50:23%20GMT	https://www.shipito.com/fr/faq	D:/shipito/shipito/www.shipito.com/fr/faq	(from https://www.shipito.com/fr/help/faq/customs)
14:50:27	349817/349817	---M--	200	added ('OK')	image/png	etag:d2c842f2949c7114d2eb63ccebd5d6fc	https://www.shipito.com/fr/imgs/WhereDoIUploadTheMSDS.png	D:/shipito/shipito/www.shipito.com/fr/imgs/Where-do-I-upload-the-MSDS-form-French.png	(from https://www.shipito.com/fr/help/faq/carrier-tracking)
14:50:27	0/-1	---M--	301	error ('')			https://www.shipito.com/fr/shipito-forwarding-service	D:/shipito/shipito/www.shipito.com/fr/shipito-forwarding-service.294.delayed	(from https://www.shipito.com/fr/help/faq/customs)
14:50:27	0/-1	---M--	301	error ('')			https://www.shipito.com/fr/blog	D:/shipito/shipito/www.shipito.com/fr/blog.295.delayed	(from https://www.shipito.com/fr/help/faq/customs)
14:50:27	0/-1	---M--	301	error ('')			https://www.shipito.com/fr/blog	D:/shipito/shipito/www.shipito.com/fr/blog.296.delayed	(from https://www.shipito.com/fr/help/faq/services)
14:50:27	0/-1	---M--	301	error ('')			https://www.shipito.com/fr/shipito-forwarding-service	D:/shipito/shipito/www.shipito.com/fr/shipito-forwarding-service.297.delayed	(from https://www.shipito.com/fr/help/faq/services)
14:50:27	0/-1	---M--	301	error ('')			https://www.shipito.com/fr/blog	D:/shipito/shipito/www.shipito.com/fr/blog.298.delayed	(from https://www.shipito.com/fr/help/faq/services)
14:50:27	0/-1	---M--	301	error ('')			https://www.shipito.com/fr/newsroom	D:/shipito/shipito/www.shipito.com/fr/newsroom.299.delayed	(from https://www.shipito.com/fr/help/faq/services)
14:50:32	434640/434640	---M--	200	added ('OK')	image/p	etag:56a0490e0d9cb103af35cf334d484636	https://www.shipito.com/fr/imgs/HowDoIFillOutTheCustomsDec.png	D:/shipito/shipito/www.shipito.com/fr/imgs/How-do-I-fill-out-the-customs-declaration-French.p	(from https://www.shipito.com/fr/help/faq/carrier-tracking)
14:50:34	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2023%20Jan%202024%2013:50:26%20GMT	https://www.shipito.com/fr/faq	D:/shipito/shipito/www.shipito.com/fr/faq	(from https://www.shipito.com/fr/help/faq/services)
14:50:35	17995/17995	---M--	200	added ('OK')	image/pn	etag:c1f82de4658f6e246505b93304142fc3	https://www.shipito.com/fr/imgs/help/165.PNG	D:/shipito/shipito/www.shipito.com/fr/imgs/help/11%20How%20do%20I%20place%20a%20consolidation%20request%0D%0A.pn	(from https://www.shipito.com/fr/help/faq/services)
14:50:37	25819/25819	---M--	200	added ('OK')	image/png	etag:13374c382e45eb52ae09b95a99ff9662	https://www.shipito.com/fr/imgs/help/164.JPG	D:/shipito/shipito/www.shipito.com/fr/imgs/help/14%20How%20does%20consolidation%20of%20packages%20work.png	(from https://www.shipito.com/fr/help/faq/services)
14:50:40	0/-1	---M--	301	error ('')			https://www.shipito.com/fr/shipito-forwarding-service	D:/shipito/shipito/www.shipito.com/fr/shipito-forwarding-service.29e.delayed	(from https://www.shipito.com/fr/help/faq/services)
14:50:40	0/-1	---M--	301	error ('')			https://www.shipito.com/fr/blog	D:/shipito/shipito/www.shipito.com/fr/blog.29f.delayed	(from https://www.shipito.com/fr/help/faq/services)
14:50:40	0/-1	---M--	301	error ('')			https://www.shipito.com/fr/blog	D:/shipito/shipito/www.shipito.com/fr/blog.2a0.delayed	(from https://www.shipito.com/fr/help/faq/payments)
14:50:40	0/-1	---M--	301	error ('')			https://www.shipito.com/fr/shipito-forwarding-service	D:/shipito/shipito/www.shipito.com/fr/shipito-forwarding-service.2a1.delayed	(from https://www.shipito.com/fr/help/faq/payments)
14:50:40	0/-1	---M--	301	error ('')			https://www.shipito.com/fr/blog	D:/shipito/shipito/www.shipito.com/fr/blog.2a2.delayed	(from https://www.shipito.com/fr/help/faq/payments)
14:50:40	0/-1	---M--	301	error ('')			https://www.shipito.com/fr/newsroom	D:/shipito/shipito/www.shipito.com/fr/newsroom.2a3.delayed	(from https://www.shipito.com/fr/help/faq/payments)
14:50:41	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2023%20Jan%202024%2013:50:39%20GMT	https://www.shipito.com/fr/faq	D:/shipito/shipito/www.shipito.com/fr/faq	(from https://www.shipito.com/fr/help/faq/payments)
14:50:43	52160/52160	---M--	200	added ('OK')	image/png	etag:de36c2889ed8317d38680d4ec9e6e923	https://www.shipito.com/fr/imgs/help/170.PNG	D:/shipito/shipito/www.shipito.com/fr/imgs/help/15%20How%20does%20consolidation%20of%20packages%20work.png	(from https://www.shipito.com/fr/help/faq/services)
14:50:45	314789/314789	---M--	200	added ('OK')	image/p	etag:15db4c5616037833c21d07ef58b94686	https://www.shipito.com/fr/imgs/HowDoICompleteTheCusomsDec.png	D:/shipito/shipito/www.shipito.com/fr/imgs/How-do-I-complete-the-customs-declaration-French.p	(from https://www.shipito.com/fr/help/faq/customs)
14:50:59	262166/262166	---M--	200	added ('OK')	image/png	etag:85119b934d94539f1e25cd77d762a6a3	https://www.shipito.com/fr/imgs/HowDoIRequestARefund.png	D:/shipito/shipito/www.shipito.com/fr/imgs/How-do-I-request-a-refund-French.png	(from https://www.shipito.com/fr/help/faq/payments)
14:51:00	0/-1	---M--	301	error ('')			https://www.shipito.com/fr/shipito-forwarding-service	D:/shipito/shipito/www.shipito.com/fr/shipito-forwarding-service.2a8.delayed	(from https://www.shipito.com/fr/help/faq/payments)
14:51:00	0/-1	---M--	301	error ('')			https://www.shipito.com/fr/blog	D:/shipito/shipito/www.shipito.com/fr/blog.2a9.delayed	(from https://www.shipito.com/fr/help/faq/payments)
14:51:00	0/-1	---M--	301	error ('')			https://www.shipito.com/fr/blog	D:/shipito/shipito/www.shipito.com/fr/blog.2aa.delayed	(from https://www.shipito.com/fr/help/faq/claims)
14:51:00	0/-1	---M--	301	error ('')			https://www.shipito.com/fr/shipito-forwarding-service	D:/shipito/shipito/www.shipito.com/fr/shipito-forwarding-service.2ab.delayed	(from https://www.shipito.com/fr/help/faq/claims)
14:51:00	0/-1	---M--	301	error ('')			https://www.shipito.com/fr/blog	D:/shipito/shipito/www.shipito.com/fr/blog.2ac.delayed	(from https://www.shipito.com/fr/help/faq/claims)
14:51:00	0/-1	---M--	301	error ('')			https://www.shipito.com/fr/newsroom	D:/shipito/shipito/www.shipito.com/fr/newsroom.2ad.delayed	(from https://www.shipito.com/fr/help/faq/claims)
14:51:00	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2023%20Jan%202024%2013:50:59%20GMT	https://www.shipito.com/fr/faq	D:/shipito/shipito/www.shipito.com/fr/faq	(from https://www.shipito.com/fr/help/faq/claims)
